Date,Open,High,Low,Close,Volume
2015-01-06,10514.900391,10514.900391,10514.900391,10514.900391,0
2015-01-07,10627.099609,10627.099609,10627.099609,10627.099609,0
2015-01-08,10800.5,10800.5,10800.5,10800.5,0
2015-01-09,10711.400391,10711.400391,10711.400391,10711.400391,0
2015-01-12,10640.700195,10640.700195,10640.700195,10640.700195,0
2015-01-13,10623.0,10623.0,10623.0,10623.0,0
2015-01-16,10660.299805,10660.299805,10660.299805,10660.299805,0
2015-01-20,10658.599609,10658.599609,10658.599609,10658.599609,0
2015-01-21,10720.400391,10720.400391,10720.400391,10720.400391,0
2015-01-22,10859.299805,10859.299805,10859.299805,10859.299805,0
2015-01-23,10788.299805,10788.299805,10788.299805,10788.299805,0
2015-01-26,10847.200195,10847.200195,10847.200195,10847.200195,0
2015-01-27,10781.799805,10781.799805,10781.799805,10781.799805,0
2015-01-28,10603.900391,10603.900391,10603.900391,10603.900391,0
2015-01-29,10691.599609,10691.599609,10691.599609,10691.599609,0
2015-01-30,10537.200195,10537.200195,10537.200195,10537.200195,0
2015-02-02,10669.0,10669.0,10669.0,10669.0,0
2015-02-03,10847.400391,10847.400391,10847.400391,10847.400391,0
2015-02-04,10775.0,10775.0,10775.0,10775.0,0
2015-02-05,10896.099609,10896.099609,10896.099609,10896.099609,0
2015-02-06,10847.5,10847.5,10847.5,10847.5,0
2015-02-12,10995.299805,10995.299805,10995.299805,10995.299805,0
2015-02-13,11042.700195,11042.700195,11042.700195,11042.700195,0
2015-02-17,11054.5,11054.5,11054.5,11054.5,0
2015-02-19,11038.299805,11038.299805,11038.299805,11038.299805,0
2015-02-23,11074.599609,11074.599609,11074.599609,11074.599609,0
2015-02-24,11122.099609,11122.099609,11122.099609,11122.099609,0
2015-02-25,11117.900391,11117.900391,11117.900391,11117.900391,0
2015-02-26,11082.099609,11082.099609,11082.099609,11082.099609,0
2015-02-27,11062.799805,11062.799805,11062.799805,11062.799805,0
2015-03-02,11102.799805,11102.799805,11102.799805,11102.799805,0
2015-03-03,11051.200195,11051.200195,11051.200195,11051.200195,0
2015-03-05,11014.299805,11014.299805,11014.299805,11014.299805,0
2015-03-06,10842.200195,10842.200195,10842.200195,10842.200195,0
2015-04-02,10953.200195,10953.200195,10953.200195,10953.200195,0
2015-05-05,11049.299805,11049.299805,11049.299805,11049.299805,0
2015-05-08,11196.5,11196.5,11196.5,11196.5,0
2015-05-11,11140.700195,11140.700195,11140.700195,11140.700195,0
2015-05-13,11117.0,11117.0,11117.0,11117.0,0
2015-05-19,11213.099609,11213.099609,11213.099609,11213.099609,0
2015-05-20,11210.200195,11210.200195,11210.200195,11210.200195,0
2015-05-27,11143.299805,11143.299805,11143.299805,11143.299805,0
2015-06-01,11061.700195,11061.700195,11061.700195,11061.700195,0
2015-06-02,11080.900391,11080.900391,11080.900391,11080.900391,0
2015-06-09,10915.599609,10915.599609,10915.599609,10915.599609,0
2015-06-12,11009.900391,11009.900391,11009.900391,11009.900391,0
2015-06-15,10949.5,10949.5,10949.5,10949.5,0
2015-06-16,10997.700195,10997.700195,10997.700195,10997.700195,0
2015-06-17,11013.700195,11013.700195,11013.700195,11013.700195,0
2015-06-23,11149.400391,11149.400391,11149.400391,11149.400391,0
2015-06-29,10790.299805,10790.299805,10790.299805,10790.299805,0
2015-07-01,10859.0,10859.0,10859.0,10859.0,0
2015-07-06,10782.700195,10782.700195,10782.700195,10782.700195,0
2015-07-16,11024.900391,11024.900391,11024.900391,11024.900391,0
2015-07-22,10899.900391,10899.900391,10899.900391,10899.900391,0
2015-08-05,10847.799805,10847.799805,10847.799805,10847.799805,0
2015-08-06,10799.400391,10799.400391,10799.400391,10799.400391,0
2015-08-10,10906.0,10906.0,10906.0,10906.0,0
2015-08-25,9692.389648,9692.389648,9692.389648,9692.389648,0
2015-08-26,9979.669922,9979.669922,9979.669922,9979.669922,0
2015-08-27,10230.5,10230.5,10230.5,10230.5,0
2015-08-28,10242.099609,10242.099609,10242.099609,10242.099609,0
2015-08-31,10176.5,10176.5,10176.5,10176.5,0
2015-09-01,9874.669922,9874.669922,9874.669922,9874.669922,0
2015-09-02,10013.400391,10013.400391,10013.400391,10013.400391,0
2015-09-03,10049.299805,10049.299805,10049.299805,10049.299805,0
2015-09-04,9871.860352,9871.860352,9871.860352,9871.860352,0
2015-09-09,9988.910156,9988.910156,9988.910156,9988.910156,0
2015-09-11,10040.200195,10040.200195,10040.200195,10040.200195,0
2015-09-14,9988.589844,9988.589844,9988.589844,9988.589844,0
2015-09-15,10105.900391,10105.900391,10105.900391,10105.900391,0
2015-09-16,10236.700195,10236.700195,10236.700195,10236.700195,0
2015-09-17,10215.5,10215.5,10215.5,10215.5,0
2015-09-18,10031.599609,10031.599609,10031.599609,10031.599609,0
2015-09-21,10066.099609,10066.099609,10066.099609,10066.099609,0
2015-09-22,9912.599609,9912.599609,9912.599609,9912.599609,0
2015-09-23,9867.910156,9867.910156,9867.910156,9867.910156,0
2015-09-25,9857.25,9857.25,9857.25,9857.25,0
2015-09-28,9601.419922,9601.419922,9601.419922,9601.419922,0
2015-09-29,9622.070313,9622.070313,9622.070313,9622.070313,0
2015-10-01,9820.950195,9820.950195,9820.950195,9820.950195,0
2015-10-05,10167.900391,10167.900391,10167.900391,10167.900391,0
2015-10-06,10156.400391,10156.400391,10156.400391,10156.400391,0
2015-10-13,10262.900391,10262.900391,10262.900391,10262.900391,0
2015-10-21,10306.400391,10306.400391,10306.400391,10306.400391,0
2015-10-27,10400.200195,10400.200195,10400.200195,10400.200195,0
2015-10-28,10538.200195,10538.200195,10538.200195,10538.200195,0
2015-10-29,10498.200195,10498.200195,10498.200195,10498.200195,0
2015-11-02,10579.900391,10579.900391,10579.900391,10579.900391,0
2015-11-03,10609.900391,10609.900391,10609.900391,10609.900391,0
2015-11-05,10548.400391,10548.400391,10548.400391,10548.400391,0
2015-11-09,10415.200195,10415.200195,10415.200195,10415.200195,0
2015-11-16,10299.400391,10299.400391,10299.400391,10299.400391,0
2015-11-18,10429.599609,10429.599609,10429.599609,10429.599609,0
2015-11-19,10431.5,10431.5,10431.5,10431.5,0
2015-11-20,10444.200195,10444.200195,10444.200195,10444.200195,0
2015-11-23,10421.400391,10421.400391,10421.400391,10421.400391,0
2015-11-24,10449.700195,10449.700195,10449.700195,10449.700195,0
2015-11-25,10450.400391,10450.400391,10450.400391,10450.400391,0
2015-11-30,10409.599609,10409.599609,10409.599609,10409.599609,0
2015-12-02,10389.200195,10389.200195,10389.200195,10389.200195,0
2015-12-07,10304.5,10304.5,10304.5,10304.5,0
2015-12-24,10258.5,10258.5,10258.5,10258.5,0
2015-12-28,10217.400391,10217.400391,10217.400391,10217.400391,0
2015-12-29,10306.599609,10306.599609,10306.599609,10306.599609,0
2015-12-30,10225.799805,10225.799805,10225.799805,10225.799805,0
2015-12-31,10143.400391,10143.400391,10143.400391,10143.400391,0
2016-01-04,10001.599609,10001.599609,10001.599609,10001.599609,0
2016-01-05,10028.099609,10028.099609,10028.099609,10028.099609,0
2016-01-06,9868.259766,9868.259766,9868.259766,9868.259766,0
2016-01-07,9650.450195,9650.450195,9650.450195,9650.450195,0
2016-01-08,9528.769531,9528.769531,9528.769531,9528.769531,0
2016-01-11,9527.660156,9527.660156,9527.660156,9527.660156,0
2016-01-12,9576.519531,9576.519531,9576.519531,9576.519531,0
2016-01-13,9374.230469,9374.230469,9374.230469,9374.230469,0
2016-01-14,9516.549805,9516.549805,9516.549805,9516.549805,0
2016-01-15,9299.620117,9299.620117,9299.620117,9299.620117,0
2016-01-19,9301.740234,9301.740234,9301.740234,9301.740234,0
2016-01-20,9156.839844,9156.839844,9156.839844,9156.839844,0
2016-01-21,9226.570313,9226.570313,9226.570313,9226.570313,0
2016-01-22,9426.910156,9426.910156,9426.910156,9426.910156,0
2016-01-25,9262.990234,9262.990234,9262.990234,9262.990234,0
2016-01-26,9429.120117,9429.120117,9429.120117,9429.120117,0
2016-01-27,9373.780273,9373.780273,9373.780273,9373.780273,0
2016-01-28,9397.790039,9397.790039,9397.790039,9397.790039,0
2016-01-29,9632.700195,9632.700195,9632.700195,9632.700195,0
2016-02-01,9616.69043,9616.69043,9616.69043,9616.69043,0
2016-02-02,9413.780273,9413.780273,9413.780273,9413.780273,0
2016-02-03,9495.209961,9495.209961,9495.209961,9495.209961,0
2016-02-04,9534.299805,9534.299805,9534.299805,9534.299805,0
2016-02-05,9390.330078,9390.330078,9390.330078,9390.330078,0
2016-02-08,9231.330078,9231.330078,9231.330078,9231.330078,0
2016-02-09,9187.790039,9187.790039,9187.790039,9187.790039,0
2016-02-10,9176.719727,9176.719727,9176.719727,9176.719727,0
2016-02-11,9029.879883,9029.879883,9029.879883,9029.879883,0
2016-02-12,9229.679688,9229.679688,9229.679688,9229.679688,0
2016-02-16,9375.389648,9375.389648,9375.389648,9375.389648,0
2016-02-17,9532.280273,9532.280273,9532.280273,9532.280273,0
2016-02-18,9504.980469,9504.980469,9504.980469,9504.980469,0
2016-02-19,9485.969727,9485.969727,9485.969727,9485.969727,0
2016-02-22,9616.320313,9616.320313,9616.320313,9616.320313,0
2016-02-23,9494.320313,9494.320313,9494.320313,9494.320313,0
2016-02-24,9506.070313,9506.070313,9506.070313,9506.070313,0
2016-02-25,9625.269531,9625.269531,9625.269531,9625.269531,0
2016-02-26,9619.790039,9619.790039,9619.790039,9619.790039,0
2016-02-29,9559.530273,9559.530273,9559.530273,9559.530273,0
2016-03-01,9771.0,9771.0,9771.0,9771.0,0
2016-03-02,9837.589844,9837.589844,9837.589844,9837.589844,0
2016-03-03,9907.969727,9907.969727,9907.969727,9907.969727,0
2016-03-04,9968.410156,9968.410156,9968.410156,9968.410156,0
2016-03-07,10006.200195,10006.200195,10006.200195,10006.200195,0
2016-03-08,9868.519531,9868.519531,9868.519531,9868.519531,0
2016-03-09,9924.80957,9924.80957,9924.80957,9924.80957,0
2016-03-10,9918.070313,9918.070313,9918.070313,9918.070313,0
2016-03-11,10104.200195,10104.200195,10104.200195,10104.200195,0
2016-03-14,10074.299805,10074.299805,10074.299805,10074.299805,0
2016-03-15,10013.599609,10013.599609,10013.599609,10013.599609,0
2016-03-16,10084.200195,10084.200195,10084.200195,10084.200195,0
2016-03-17,10190.400391,10190.400391,10190.400391,10190.400391,0
2016-03-18,10223.400391,10223.400391,10223.400391,10223.400391,0
2016-03-21,10219.700195,10219.700195,10219.700195,10219.700195,0
